Test Case: H20SXM_vllm.ops.NATIVE_C-paged_attention_v1
| B | H  |  S  |  D  | BS | MS  | BT | output  | out__tensor  | out_precision | query__tensor | query_precision |  key_cache__tensor   | key_cache_precision | value_cache__tensor | value_cache_precision | num_kv_heads | scale | block_tables__tensor | block_tables_precision | block_tables_high | block_tables_low | seq_lens__tensor | seq_lens_precision | seq_lens_high | seq_lens_low | block_size | max_seq_len | alibi_slopes | kv_cache_dtype | k_scale | v_scale | tp_rank | blocksparse_local_blocks | blocksparse_vert_stride | blocksparse_block_size | blocksparse_head_sliding_step | k_zero | v_zero | out_scales | dtype | status  | b_device | b_dtype |  rtol  | atol  |     cosine_sim     |  max_abs_err   | rel_err_hundredth | rel_err_thousandth | rel_err_ten_thousandth | error_rate | eb  |          rmse          | small_value_err_ratio | max_rel_error | mean_rel_error | max_ulp_error | mean_ulp_error | ulp_error_proportion |                      message                       |
| 1 | 16 | 64  | 64  | 32 | 128 | 16 | ['out'] | [1, 16, 64]  |     fp16      |  [1, 16, 64]  |      fp16       | [16, 16, 1, 32, 64]  |        fp16         |  [16, 16, 64, 32]   |         fp16          |      16      | 0.125 |       [1, 16]        |         int32          |        16         |        0         |       [1]        |       int32        |      65       |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.999999978489008  | 0.00048661232  |                   |                    |                        |            | 0.0 | 9.427131043030106e-05  |          0.0          | 0.00047150033 | 0.00017392525  |  0.49987793   |    0.245808    |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 16 | 64  | 64  | 32 | 128 | 16 | ['out'] | [1, 16, 64]  |     fp16      |  [1, 16, 64]  |      fp16       | [16, 16, 1, 32, 64]  |        fp16         |  [16, 16, 64, 32]   |         fp16          |      16      | 0.125 |       [1, 16]        |         int32          |        16         |        0         |       [1]        |       int32        |      65       |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999790793883 | 0.00024330616  |                   |                    |                        |            | 0.0 | 5.021880331065738e-05  |          0.0          | 0.00047725713 |  0.0001767397  |   0.4996338   |   0.2506647    |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 16 | 64  | 64  | 32 | 128 | 16 | ['out'] | [1, 16, 64]  |     fp16      |  [1, 16, 64]  |      fp16       | [16, 16, 1, 32, 64]  |        fp16         |  [16, 16, 64, 32]   |         fp16          |      16      | 0.125 |       [1, 16]        |         int32          |        16         |        0         |       [1]        |       int32        |      65       |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999780524961 | 0.00024104118  |                   |                    |                        |            | 0.0 | 5.900262980528048e-05  |          0.0          | 0.00045679495 | 0.00017405779  |  0.49926758   |   0.2445085    |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 16 | 64  | 64  | 32 | 128 | 16 | ['out'] | [1, 16, 64]  |     fp16      |  [1, 16, 64]  |      fp16       | [16, 16, 1, 32, 64]  |        fp16         |  [16, 16, 64, 32]   |         fp16          |      16      | 0.125 |       [1, 16]        |         int32          |        16         |        0         |       [1]        |       int32        |      65       |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999786511312 | 0.00024342537  |                   |                    |                        |            | 0.0 | 4.529421224530865e-05  |          0.0          | 0.0004639687  | 0.00017547223  |  0.49853516   |   0.2521391    |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 16 | 64  | 64  | 32 | 128 | 16 | ['out'] | [1, 16, 64]  |     fp16      |  [1, 16, 64]  |      fp16       | [16, 16, 1, 32, 64]  |        fp16         |  [16, 16, 64, 32]   |         fp16          |      16      | 0.125 |       [1, 16]        |         int32          |        16         |        0         |       [1]        |       int32        |      65       |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999816755184 |  0.0002413392  |                   |                    |                        |            | 0.0 | 5.440129465214588e-05  |          0.0          | 0.0004698388  |  0.0001695063  |  0.49975586   |   0.24189997   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 16 | 64  | 64  | 32 | 128 | 16 | ['out'] | [1, 16, 64]  |     fp16      |  [1, 16, 64]  |      fp16       | [16, 16, 1, 32, 64]  |        fp16         |  [16, 16, 64, 32]   |         fp16          |      16      | 0.125 |       [1, 16]        |         int32          |        16         |        0         |       [1]        |       int32        |      65       |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.999999980406561  |  0.0004580021  |                   |                    |                        |            | 0.0 | 7.297700861950851e-05  |          0.0          | 0.00047075987 | 0.00017751197  |  0.49975586   |   0.24964333   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 16 | 64  | 64  | 32 | 128 | 16 | ['out'] | [1, 16, 64]  |     fp16      |  [1, 16, 64]  |      fp16       | [16, 16, 1, 32, 64]  |        fp16         |  [16, 16, 64, 32]   |         fp16          |      16      | 0.125 |       [1, 16]        |         int32          |        16         |        0         |       [1]        |       int32        |      65       |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999783479216 | 0.00040352345  |                   |                    |                        |            | 0.0 | 8.246865634484583e-05  |          0.0          | 0.00047253785 | 0.00017297058  |  0.49987793   |   0.24761426   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 16 | 64  | 64  | 32 | 128 | 16 | ['out'] | [1, 16, 64]  |     fp16      |  [1, 16, 64]  |      fp16       | [16, 16, 1, 32, 64]  |        fp16         |  [16, 16, 64, 32]   |         fp16          |      16      | 0.125 |       [1, 16]        |         int32          |        16         |        0         |       [1]        |       int32        |      65       |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999789730533 | 0.00024235249  |                   |                    |                        |            | 0.0 | 4.914225260360885e-05  |          0.0          | 0.00045870472 | 0.00017695656  |  0.49951172   |   0.25094533   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 16 | 64  | 64  | 32 | 128 | 16 | ['out'] | [1, 16, 64]  |     fp16      |  [1, 16, 64]  |      fp16       | [16, 16, 1, 32, 64]  |        fp16         |  [16, 16, 64, 32]   |         fp16          |      16      | 0.125 |       [1, 16]        |         int32          |        16         |        0         |       [1]        |       int32        |      65       |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999787768385 | 0.00032818317  |                   |                    |                        |            | 0.0 | 5.5372853246227915e-05 |          0.0          | 0.00046424117 | 0.00017724531  |      0.5      |   0.25143957   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 16 | 64  | 64  | 32 | 128 | 16 | ['out'] | [4, 16, 64]  |     fp16      |  [4, 16, 64]  |      fp16       | [16, 16, 1, 32, 64]  |        fp16         |  [16, 16, 64, 32]   |         fp16          |      16      | 0.125 |       [4, 16]        |         int32          |        16         |        0         |       [4]        |       int32        |      65       |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999779949856 |  0.0004774332  |                   |                    |                        |            | 0.0 | 6.785449577547007e-05  |          0.0          | 0.00048103838 | 0.00017481312  |      0.5      |   0.24616006   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 16 | 64  | 64  | 32 | 128 | 16 | ['out'] | [4, 16, 64]  |     fp16      |  [4, 16, 64]  |      fp16       | [16, 16, 1, 32, 64]  |        fp16         |  [16, 16, 64, 32]   |         fp16          |      16      | 0.125 |       [4, 16]        |         int32          |        16         |        0         |       [4]        |       int32        |      65       |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999933102256 | 0.00048422813  |                   |                    |                        |            | 0.0 | 7.026648117472476e-05  |          0.0          | 0.0004761703  |  0.0001314642  |      0.5      |   0.18626985   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 16 | 64  | 64  | 32 | 128 | 16 | ['out'] | [4, 16, 64]  |     fp16      |  [4, 16, 64]  |      fp16       | [16, 16, 1, 32, 64]  |        fp16         |  [16, 16, 64, 32]   |         fp16          |      16      | 0.125 |       [4, 16]        |         int32          |        16         |        0         |       [4]        |       int32        |      65       |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999775117457 | 0.00038778782  |                   |                    |                        |            | 0.0 | 5.0091131651401435e-05 |          0.0          | 0.0004846089  | 0.00017662822  |      0.5      |   0.25011978   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 16 | 64  | 64  | 32 | 128 | 16 | ['out'] | [4, 16, 64]  |     fp16      |  [4, 16, 64]  |      fp16       | [16, 16, 1, 32, 64]  |        fp16         |  [16, 16, 64, 32]   |         fp16          |      16      | 0.125 |       [4, 16]        |         int32          |        16         |        0         |       [4]        |       int32        |      65       |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999796929797 |  0.0004723072  |                   |                    |                        |            | 0.0 | 7.336002118831459e-05  |          0.0          | 0.00048315965 | 0.00017324084  |      0.5      |   0.24651948   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 16 | 64  | 64  | 32 | 128 | 16 | ['out'] | [4, 16, 64]  |     fp16      |  [4, 16, 64]  |      fp16       | [16, 16, 1, 32, 64]  |        fp16         |  [16, 16, 64, 32]   |         fp16          |      16      | 0.125 |       [4, 16]        |         int32          |        16         |        0         |       [4]        |       int32        |      65       |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999797622146 | 0.00093460083  |                   |                    |                        |            | 0.0 | 0.00011537727484856394 |          0.0          | 0.00048038168 | 0.00017398878  |      0.5      |   0.24800083   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 16 | 64  | 64  | 32 | 128 | 16 | ['out'] | [4, 16, 64]  |     fp16      |  [4, 16, 64]  |      fp16       | [16, 16, 1, 32, 64]  |        fp16         |  [16, 16, 64, 32]   |         fp16          |      16      | 0.125 |       [4, 16]        |         int32          |        16         |        0         |       [4]        |       int32        |      65       |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999789805636 | 0.00048708916  |                   |                    |                        |            | 0.0 | 8.157619351277847e-05  |          0.0          |  0.000481636  | 0.00017777913  |      0.5      |   0.2525411    |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 16 | 64  | 64  | 32 | 128 | 16 | ['out'] | [4, 16, 64]  |     fp16      |  [4, 16, 64]  |      fp16       | [16, 16, 1, 32, 64]  |        fp16         |  [16, 16, 64, 32]   |         fp16          |      16      | 0.125 |       [4, 16]        |         int32          |        16         |        0         |       [4]        |       int32        |      65       |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999791761327 | 0.00047385693  |                   |                    |                        |            | 0.0 | 5.598883106178203e-05  |          0.0          | 0.00047947472 | 0.00017486808  |  0.49987793   |   0.24907798   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 16 | 64  | 64  | 32 | 128 | 16 | ['out'] | [4, 16, 64]  |     fp16      |  [4, 16, 64]  |      fp16       | [16, 16, 1, 32, 64]  |        fp16         |  [16, 16, 64, 32]   |         fp16          |      16      | 0.125 |       [4, 16]        |         int32          |        16         |        0         |       [4]        |       int32        |      65       |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999785561539 | 0.00047373772  |                   |                    |                        |            | 0.0 | 6.625325650184315e-05  |          0.0          | 0.00047856366 | 0.00017665928  |  0.49975586   |   0.24919823   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 16 | 64  | 64  | 32 | 128 | 16 | ['out'] | [4, 16, 64]  |     fp16      |  [4, 16, 64]  |      fp16       | [16, 16, 1, 32, 64]  |        fp16         |  [16, 16, 64, 32]   |         fp16          |      16      | 0.125 |       [4, 16]        |         int32          |        16         |        0         |       [4]        |       int32        |      65       |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999785575631 | 0.00024276972  |                   |                    |                        |            | 0.0 | 4.677149833677908e-05  |          0.0          |  0.000477549  | 0.00017597695  |  0.49987793   |   0.24879849   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 16 | 64  | 64  | 32 | 128 | 16 | ['out'] | [4, 16, 64]  |     fp16      |  [4, 16, 64]  |      fp16       | [16, 16, 1, 32, 64]  |        fp16         |  [16, 16, 64, 32]   |         fp16          |      16      | 0.125 |       [4, 16]        |         int32          |        16         |        0         |       [4]        |       int32        |      65       |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999777522111 |  0.0005505085  |                   |                    |                        |            | 0.0 | 7.504919671642058e-05  |          0.0          | 0.00047374077 | 0.00017429529  |  0.49975586   |   0.2476295    |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 4  | 128 | 64  | 32 | 128 | 16 | ['out'] |  [1, 4, 64]  |     fp16      |  [1, 4, 64]   |      fp16       |  [16, 4, 1, 32, 64]  |        fp16         |   [16, 4, 64, 32]   |         fp16          |      4       | 0.125 |       [1, 16]        |         int32          |        16         |        0         |       [1]        |       int32        |      129      |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999778618922 | 0.000116080046 |                   |                    |                        |            | 0.0 | 3.578657255904839e-05  |           0           | 0.00043126915 |  0.0001777378  |  0.49731445   |   0.25823927   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 4  | 128 | 64  | 32 | 128 | 16 | ['out'] |  [1, 4, 64]  |     fp16      |  [1, 4, 64]   |      fp16       |  [16, 4, 1, 32, 64]  |        fp16         |   [16, 4, 64, 32]   |         fp16          |      4       | 0.125 |       [1, 16]        |         int32          |        16         |        0         |       [1]        |       int32        |      129      |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999809150298 |  0.0002360344  |                   |                    |                        |            | 0.0 | 6.277564339560584e-05  |           0           | 0.00047070056 | 0.00017820377  |  0.49743652   |   0.25763416   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 4  | 128 | 64  | 32 | 128 | 16 | ['out'] |  [1, 4, 64]  |     fp16      |  [1, 4, 64]   |      fp16       |  [16, 4, 1, 32, 64]  |        fp16         |   [16, 4, 64, 32]   |         fp16          |      4       | 0.125 |       [1, 16]        |         int32          |        16         |        0         |       [1]        |       int32        |      129      |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.999999975230652  | 0.00024139881  |                   |                    |                        |            | 0.0 | 6.861734099991985e-05  |           0           | 0.0004619013  | 0.00019590932  |  0.49829102   |   0.27994108   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 4  | 128 | 64  | 32 | 128 | 16 | ['out'] |  [1, 4, 64]  |     fp16      |  [1, 4, 64]   |      fp16       |  [16, 4, 1, 32, 64]  |        fp16         |   [16, 4, 64, 32]   |         fp16          |      4       | 0.125 |       [1, 16]        |         int32          |        16         |        0         |       [1]        |       int32        |      129      |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999796781297 |  0.0001219213  |                   |                    |                        |            | 0.0 | 2.4626894397957942e-05 |          0.0          | 0.00046019664 | 0.00017378572  |  0.49938965   |   0.24722815   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 4  | 128 | 64  | 32 | 128 | 16 | ['out'] |  [1, 4, 64]  |     fp16      |  [1, 4, 64]   |      fp16       |  [16, 4, 1, 32, 64]  |        fp16         |   [16, 4, 64, 32]   |         fp16          |      4       | 0.125 |       [1, 16]        |         int32          |        16         |        0         |       [1]        |       int32        |      129      |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999800953936 | 0.00023847818  |                   |                    |                        |            | 0.0 | 7.315898894611706e-05  |          0.0          | 0.00047660977 | 0.00016378514  |  0.49536133   |   0.2272911    |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 4  | 128 | 64  | 32 | 128 | 16 | ['out'] |  [1, 4, 64]  |     fp16      |  [1, 4, 64]   |      fp16       |  [16, 4, 1, 32, 64]  |        fp16         |   [16, 4, 64, 32]   |         fp16          |      4       | 0.125 |       [1, 16]        |         int32          |        16         |        0         |       [1]        |       int32        |      129      |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999784786028 | 0.00019305944  |                   |                    |                        |            | 0.0 | 3.805557610082939e-05  |          0.0          | 0.00047834308 | 0.00018071491  |   0.4996338   |   0.25690985   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 4  | 128 | 64  | 32 | 128 | 16 | ['out'] |  [1, 4, 64]  |     fp16      |  [1, 4, 64]   |      fp16       |  [16, 4, 1, 32, 64]  |        fp16         |   [16, 4, 64, 32]   |         fp16          |      4       | 0.125 |       [1, 16]        |         int32          |        16         |        0         |       [1]        |       int32        |      129      |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999809165311 | 0.00011524558  |                   |                    |                        |            | 0.0 | 3.298883282847182e-05  |          0.0          | 0.0004420941  |  0.0001756887  |  0.49243164   |   0.25190973   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 4  | 128 | 64  | 32 | 128 | 16 | ['out'] |  [1, 4, 64]  |     fp16      |  [1, 4, 64]   |      fp16       |  [16, 4, 1, 32, 64]  |        fp16         |   [16, 4, 64, 32]   |         fp16          |      4       | 0.125 |       [1, 16]        |         int32          |        16         |        0         |       [1]        |       int32        |      129      |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999829221263 | 0.00021612644  |                   |                    |                        |            | 0.0 | 4.7675839364880525e-05 |          0.0          | 0.00043505055 | 0.00017175192  |  0.49597168   |   0.25007105   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 4  | 128 | 64  | 32 | 128 | 16 | ['out'] |  [1, 4, 64]  |     fp16      |  [1, 4, 64]   |      fp16       |  [16, 4, 1, 32, 64]  |        fp16         |   [16, 4, 64, 32]   |         fp16          |      4       | 0.125 |       [1, 16]        |         int32          |        16         |        0         |       [1]        |       int32        |      129      |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999789623872 | 0.00024020672  |                   |                    |                        |            | 0.0 | 5.530147647044192e-05  |          0.0          | 0.00047053033 |  0.0001799961  |  0.49658203   |   0.25991392   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 4  | 128 | 64  | 32 | 128 | 16 | ['out'] |  [1, 4, 64]  |     fp16      |  [1, 4, 64]   |      fp16       |  [16, 4, 1, 32, 64]  |        fp16         |   [16, 4, 64, 32]   |         fp16          |      4       | 0.125 |       [1, 16]        |         int32          |        16         |        0         |       [1]        |       int32        |      129      |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999763682771 | 0.00019556284  |                   |                    |                        |            | 0.0 | 4.4397774873553806e-05 |          0.0          | 0.0004363014  |  0.0001681954  |  0.49560547   |   0.24384832   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 4  | 128 | 64  | 32 | 128 | 16 | ['out'] |  [4, 4, 64]  |     fp16      |  [4, 4, 64]   |      fp16       |  [16, 4, 1, 32, 64]  |        fp16         |   [16, 4, 64, 32]   |         fp16          |      4       | 0.125 |       [4, 16]        |         int32          |        16         |        0         |       [4]        |       int32        |      129      |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999783487885 | 0.00024008751  |                   |                    |                        |            | 0.0 | 4.3748121553516264e-05 |          0.0          | 0.00047396668 | 0.00017802998  |  0.49926758   |   0.2536441    |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 4  | 128 | 64  | 32 | 128 | 16 | ['out'] |  [4, 4, 64]  |     fp16      |  [4, 4, 64]   |      fp16       |  [16, 4, 1, 32, 64]  |        fp16         |   [16, 4, 64, 32]   |         fp16          |      4       | 0.125 |       [4, 16]        |         int32          |        16         |        0         |       [4]        |       int32        |      129      |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.999999979456636  | 0.00051021576  |                   |                    |                        |            | 0.0 | 7.137970523254064e-05  |          0.0          | 0.00045870908 | 0.00017939741  |   0.4996338   |   0.25052524   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 4  | 128 | 64  | 32 | 128 | 16 | ['out'] |  [4, 4, 64]  |     fp16      |  [4, 4, 64]   |      fp16       |  [16, 4, 1, 32, 64]  |        fp16         |   [16, 4, 64, 32]   |         fp16          |      4       | 0.125 |       [4, 16]        |         int32          |        16         |        0         |       [4]        |       int32        |      129      |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999788421023 | 0.00030517578  |                   |                    |                        |            | 0.0 | 4.9850138185657516e-05 |          0.0          | 0.00046120177 | 0.00017460722  |      0.5      |   0.24837482   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 4  | 128 | 64  | 32 | 128 | 16 | ['out'] |  [4, 4, 64]  |     fp16      |  [4, 4, 64]   |      fp16       |  [16, 4, 1, 32, 64]  |        fp16         |   [16, 4, 64, 32]   |         fp16          |      4       | 0.125 |       [4, 16]        |         int32          |        16         |        0         |       [4]        |       int32        |      129      |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999771725476 | 0.00023418665  |                   |                    |                        |            | 0.0 | 4.643939469208624e-05  |          0.0          | 0.00047769205 | 0.00018066427  |      0.5      |   0.25645435   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 4  | 128 | 64  | 32 | 128 | 16 | ['out'] |  [4, 4, 64]  |     fp16      |  [4, 4, 64]   |      fp16       |  [16, 4, 1, 32, 64]  |        fp16         |   [16, 4, 64, 32]   |         fp16          |      4       | 0.125 |       [4, 16]        |         int32          |        16         |        0         |       [4]        |       int32        |      129      |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999761858662 | 0.00024282932  |                   |                    |                        |            | 0.0 | 5.2477758258387915e-05 |          0.0          | 0.00048250446 | 0.00017564917  |   0.4996338   |   0.25008607   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 4  | 128 | 64  | 32 | 128 | 16 | ['out'] |  [4, 4, 64]  |     fp16      |  [4, 4, 64]   |      fp16       |  [16, 4, 1, 32, 64]  |        fp16         |   [16, 4, 64, 32]   |         fp16          |      4       | 0.125 |       [4, 16]        |         int32          |        16         |        0         |       [4]        |       int32        |      129      |      1       |     32     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | fp16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999794888157 | 0.00033009052  |                   |                    |                        |            | 0.0 | 5.354142266243644e-05  |          0.0          | 0.00047869817 | 0.00017600262  |   0.4996338   |   0.2529056    |         0.0          | Max abs error is less than 0.001, consider as pass |
