Test Case: H20SXM_vllm.ops.NATIVE_C-dynamic_per_token_group_fp8_quant
| output |    _tensor     |  strides   |  _tensor_1   | precision_1 | strides_1 | ulp_dtype |   _tensor_2    | precision_2 | strides_2  | distributions |  dtype   | status | b_device | b_dtype | rtol  | atol  |     cosine_sim     |      max_abs_err       | rel_err_hundredth | rel_err_thousandth | rel_err_ten_thousandth | error_rate |           eb           |         rmse          | small_value_err_ratio |     max_rel_error     |    mean_rel_error     | max_ulp_error | mean_ulp_error | ulp_error_proportion |                      message                       |
| [0, 1] |   [32, 7168]   | [7168, 1]  |   [32, 56]   |    Float    |  [56, 1]  |   bf16    |   [32, 7168]   |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  fp64   | 1e-06 | 1e-09 | 0.999998861566792  | 2.0435982150956988e-07 |                   |                    |                        |            |  0.12555803571428573   | 7.806511036795807e-08 |           0           | 0.0033332312689870257 | 0.0012595888696995232 |  0.42858887   |   0.24633458   |         0.0          | Max abs error is less than 0.001, consider as pass |
| [0, 1] |   [32, 7168]   | [7168, 1]  |   [32, 56]   |    Float    |  [56, 1]  |   bf16    |   [32, 7168]   |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  e4m3   | 1e-06 | 1e-09 | 0.9998649054890325 |          32.0          |                   | 0.9655848911830357 |   0.9655848911830357   |            | 6.975446428571428e-05  |   2.659595963128729   |           0           |         0.125         |     0.0030607353      |      1.0      |   0.03418841   |         0.0          |     ulp error is less than 1, consider as pass     |
| [0, 1] |   [32, 7168]   | [7168, 1]  |   [32, 56]   |    Float    |  [56, 1]  |   bf16    |   [32, 7168]   |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  fp64   | 1e-06 | 1e-09 | 0.9999989134552922 | 2.0435982150956988e-07 |                   |                    |                        |            |  0.15569196428571427   | 7.607425679396853e-08 |           0           | 0.0033332312689870257 | 0.0012268957596357944 |  0.42858887   |   0.24234895   |         0.0          | Max abs error is less than 0.001, consider as pass |
| [0, 1] |   [32, 7168]   | [7168, 1]  |   [32, 56]   |    Float    |  [56, 1]  |   bf16    |   [32, 7168]   |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  e4m3   | 1e-06 | 1e-09 | 0.9998652152913572 |          32.0          |                   | 0.9652840750558036 |   0.9652840750558036   |            | 0.00025721958705357144 |  2.6416845368983517   |           0           |      0.19999756       |      0.003072227      |      1.0      |  0.034487043   |         0.0          |     ulp error is less than 1, consider as pass     |
| [0, 1] |   [32, 7168]   | [7168, 1]  |   [32, 56]   |    Float    |  [56, 1]  |   bf16    |   [32, 7168]   |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  fp64   | 1e-06 | 1e-09 | 0.9999988612659086 | 2.0435982150956988e-07 |                   |                    |                        |            |  0.16852678571428573   | 7.859005829579293e-08 |           0           | 0.0033332312689870257 | 0.0012498338454202736 |  0.42858887   |   0.24577697   |         0.0          | Max abs error is less than 0.001, consider as pass |
| [0, 1] |   [32, 7168]   | [7168, 1]  |   [32, 56]   |    Float    |  [56, 1]  |   bf16    |   [32, 7168]   |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  e4m3   | 1e-06 | 1e-09 | 0.9998666373543759 |          32.0          |                   | 0.9651271275111607 |   0.9651271275111607   |            | 3.923688616071429e-05  |  2.6369580184419563   |          0.0          |         0.125         |      0.00308344       |      1.0      |  0.034600396   |         0.0          |     ulp error is less than 1, consider as pass     |
| [0, 1] |   [32, 7168]   | [7168, 1]  |   [32, 56]   |    Float    |  [56, 1]  |   bf16    |   [32, 7168]   |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  fp64   | 1e-06 | 1e-09 | 0.999998874922358  | 2.0435982150956988e-07 |                   |                    |                        |            |       0.07421875       | 7.779073242564215e-08 |           0           | 0.0033332312689870257 | 0.0012631629110338711 |  0.42858887   |   0.24992135   |         0.0          | Max abs error is less than 0.001, consider as pass |
| [0, 1] |   [32, 7168]   | [7168, 1]  |   [32, 56]   |    Float    |  [56, 1]  |   bf16    |   [32, 7168]   |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  e4m3   | 1e-06 | 1e-09 | 0.9998620143860195 |          32.0          |                   | 0.9641200474330357 |   0.9641200474330357   |            | 0.00015694754464285715 |  2.6731192722190125   |           0           |         0.125         |      0.003167404      |      1.0      |  0.035581317   |         0.0          |     ulp error is less than 1, consider as pass     |
| [0, 1] |   [32, 7168]   | [7168, 1]  |   [32, 56]   |    Float    |  [56, 1]  |   bf16    |   [32, 7168]   |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  fp64   | 1e-06 | 1e-09 | 0.9999988505120974 | 2.0435982150956988e-07 |                   |                    |                        |            |  0.12611607142857142   | 7.890641306816206e-08 |           0           | 0.0033332312689870257 | 0.0012781998762292465 |  0.42858887   |   0.25095814   |         0.0          | Max abs error is less than 0.001, consider as pass |
| [0, 1] |   [32, 7168]   | [7168, 1]  |   [32, 56]   |    Float    |  [56, 1]  |   bf16    |   [32, 7168]   |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  e4m3   | 1e-06 | 1e-09 | 0.9998705323032642 |          32.0          |                   | 0.9660993303571429 |   0.9660993303571429   |            | 0.00022670200892857144 |  2.5872657960484937   |           0           |      0.19999756       |      0.003018879      |      1.0      |  0.033735003   |         0.0          |     ulp error is less than 1, consider as pass     |
| [0, 1] |   [32, 7168]   | [7168, 1]  |   [32, 56]   |    Float    |  [56, 1]  |   bf16    |   [32, 7168]   |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  fp64   | 1e-06 | 1e-09 | 0.9999988680922318 | 2.0435982150956988e-07 |                   |                    |                        |            |  0.09988839285714286   | 7.844561886139809e-08 |           0           | 0.0033332312689870257 | 0.0012528960672663527 |  0.42858887   |   0.24784912   |         0.0          | Max abs error is less than 0.001, consider as pass |
| [0, 1] |   [32, 7168]   | [7168, 1]  |   [32, 56]   |    Float    |  [56, 1]  |   bf16    |   [32, 7168]   |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  e4m3   | 1e-06 | 1e-09 | 0.9998650676552688 |          32.0          |                   | 0.9648960658482143 |   0.9648960658482143   |            | 0.00034877232142857144 |  2.6395548326616116   |          0.0          |         0.125         |      0.003090027      |      1.0      |  0.034879413   |         0.0          |     ulp error is less than 1, consider as pass     |
| [0, 1] |   [32, 7168]   | [7168, 1]  |   [32, 56]   |    Float    |  [56, 1]  |   bf16    |   [32, 7168]   |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  fp64   | 1e-06 | 1e-09 | 0.9999989113191401 | 2.0435982150956988e-07 |                   |                    |                        |            |  0.10770089285714286   | 7.658726697835154e-08 |           0           | 0.0033332312689870257 | 0.0012302548377325431 |  0.42858887   |   0.24242823   |         0.0          | Max abs error is less than 0.001, consider as pass |
| [0, 1] |   [32, 7168]   | [7168, 1]  |   [32, 56]   |    Float    |  [56, 1]  |   bf16    |   [32, 7168]   |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  e4m3   | 1e-06 | 1e-09 | 0.9998647278226089 |          32.0          |                   |  0.96551513671875  |    0.96551513671875    |            | 0.0003138950892857143  |  2.6702681663749432   |           0           |         0.125         |     0.0030502412      |      1.0      |   0.03426688   |         0.0          |     ulp error is less than 1, consider as pass     |
| [0, 1] |   [32, 7168]   | [7168, 1]  |   [32, 56]   |    Float    |  [56, 1]  |   bf16    |   [32, 7168]   |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  fp64   | 1e-06 | 1e-09 | 0.9999988686167253 | 2.0435982150956988e-07 |                   |                    |                        |            |  0.12779017857142858   | 7.754922074235507e-08 |           0           | 0.0033332312689870257 | 0.0012501922345261357 |  0.42858887   |   0.24625489   |         0.0          | Max abs error is less than 0.001, consider as pass |
| [0, 1] |   [32, 7168]   | [7168, 1]  |   [32, 56]   |    Float    |  [56, 1]  |   bf16    |   [32, 7168]   |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  e4m3   | 1e-06 | 1e-09 | 0.9998693801311382 |          32.0          |                   | 0.9659903390066964 |   0.9659903390066964   |            | 0.00036185128348214287 |   2.608643569080197   |           0           |         0.125         |      0.00300948       |      1.0      |   0.03375898   |         0.0          |     ulp error is less than 1, consider as pass     |
| [0, 1] |   [32, 7168]   | [7168, 1]  |   [32, 56]   |    Float    |  [56, 1]  |   bf16    |   [32, 7168]   |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  fp64   | 1e-06 | 1e-09 | 0.9999989145517674 | 2.0435982150956988e-07 |                   |                    |                        |            |  0.09486607142857142   | 7.630781370265003e-08 |           0           | 0.0033332312689870257 | 0.0012196959225116229 |  0.42858887   |   0.24027586   |         0.0          | Max abs error is less than 0.001, consider as pass |
| [0, 1] |   [32, 7168]   | [7168, 1]  |   [32, 56]   |    Float    |  [56, 1]  |   bf16    |   [32, 7168]   |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  e4m3   | 1e-06 | 1e-09 | 0.999863455858275  |          32.0          |                   | 0.9648219517299107 |   0.9648219517299107   |            | 0.00017002650669642856 |  2.6706805357571626   |          0.0          |      0.33332655       |     0.0031376162      |      1.0      |   0.03490775   |         0.0          |     ulp error is less than 1, consider as pass     |
| [0, 1] |   [32, 7168]   | [7168, 1]  |   [32, 56]   |    Float    |  [56, 1]  |   bf16    |   [32, 7168]   |  bfloat16   | [7168, 1]  | _input_normal | bfloat16 | error  |   cpu    |  fp64   | 1e-06 | 1e-09 | 0.9999988798338044 | 2.0435982150956988e-07 |                   |                    |                        |            |  0.056361607142857144  | 7.748218257120674e-08 |           0           | 0.0033332312689870257 | 0.0012654365913116843 |  0.42858887   |   0.24904421   |         0.0          | Max abs error is less than 0.001, consider as pass |
