Test Case: H20SXM_apex_fused_rotary_positional_embedding.backward
|  M  |  N  |      _tensor       | _val  |      input_shape       | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
| 32  | 64  |  [1024, 1, 1, 64]  | False |  [[1024, 16, 32, 64]]  | bf16  |      119.02      |      119.14       |      119.26      |       43.94        | 5.37e+08 | 6.71e+07 |      10.25%      |    28.19%     |
| 32  | 64  |  [2048, 1, 1, 64]  | False |  [[2048, 16, 32, 64]]  | bf16  |      235.5       |      235.62       |      235.73      |       85.89        | 1.07e+09 | 1.34e+08 |      10.36%      |     28.5%     |
| 32  | 64  |  [4096, 1, 1, 64]  | False |  [[4096, 16, 32, 64]]  | bf16  |      473.43      |      473.52       |      473.62      |       169.77       | 2.15e+09 | 2.68e+08 |      10.31%      |    28.35%     |
| 32  | 64  |   [1, 1, 1, 64]    | False |   [[1, 32, 32, 64]]    | bf16  |       3.53       |       3.57        |       3.62       |        2.08        | 1.05e+06 | 1.31e+05 |      0.68%       |     1.86%     |
| 32  | 64  |   [2, 1, 1, 64]    | False |   [[2, 32, 32, 64]]    | bf16  |       3.55       |       3.59        |       3.62       |        2.16        | 2.10e+06 | 2.62e+05 |      1.34%       |     3.69%     |
| 32  | 64  |   [4, 1, 1, 64]    | False |   [[4, 32, 32, 64]]    | bf16  |       3.71       |       3.74        |       3.79       |        2.33        | 4.19e+06 | 5.24e+05 |      2.57%       |     7.07%     |
| 32  | 64  |  [256, 1, 1, 64]   | False |  [[256, 32, 32, 64]]   | bf16  |      61.64       |       61.76       |      61.91       |       22.97        | 2.68e+08 | 3.36e+07 |       9.9%       |    27.22%     |
| 32  | 64  |  [512, 1, 1, 64]   | False |  [[512, 32, 32, 64]]   | bf16  |      118.54      |      118.63       |      118.73      |       43.94        | 5.37e+08 | 6.71e+07 |      10.29%      |    28.31%     |
| 32  | 64  |  [1024, 1, 1, 64]  | False |  [[1024, 32, 32, 64]]  | bf16  |      233.61      |      233.85       |      234.11      |       85.89        | 1.07e+09 | 1.34e+08 |      10.45%      |    28.73%     |
| 32  | 64  |  [2048, 1, 1, 64]  | False |  [[2048, 32, 32, 64]]  | bf16  |      465.33      |      465.71       |      466.22      |       169.77       | 2.15e+09 | 2.68e+08 |      10.49%      |    28.84%     |
| 32  | 64  |  [4096, 1, 1, 64]  | False |  [[4096, 32, 32, 64]]  | bf16  |      941.34      |      942.32       |      943.4       |       337.54       | 4.29e+09 | 5.37e+08 |      10.37%      |    28.52%     |
| 64  | 64  |   [1, 1, 1, 64]    | False |    [[1, 2, 64, 64]]    | bf16  |       4.41       |       4.45        |       4.49       |        2.01        | 1.31e+05 | 1.64e+04 |      0.07%       |     0.19%     |
| 64  | 64  |   [2, 1, 1, 64]    | False |    [[2, 2, 64, 64]]    | bf16  |       4.47       |       4.49        |       4.52       |        2.02        | 2.62e+05 | 3.28e+04 |      0.13%       |     0.37%     |
| 64  | 64  |   [4, 1, 1, 64]    | False |    [[4, 2, 64, 64]]    | bf16  |       4.46       |       4.49        |       4.53       |        2.04        | 5.24e+05 | 6.55e+04 |      0.27%       |     0.73%     |
| 64  | 64  |  [256, 1, 1, 64]   | False |   [[256, 2, 64, 64]]   | bf16  |       7.99       |       8.05        |       8.11       |        4.62        | 3.36e+07 | 4.19e+06 |      9.54%       |    26.25%     |
| 64  | 64  |  [512, 1, 1, 64]   | False |   [[512, 2, 64, 64]]   | bf16  |      13.41       |       13.47       |      13.51       |        7.24        | 6.71e+07 | 8.39e+06 |      11.37%      |    31.28%     |
| 64  | 64  |  [1024, 1, 1, 64]  | False |  [[1024, 2, 64, 64]]   | bf16  |      25.03       |       25.14       |      25.24       |       12.49        | 1.34e+08 | 1.68e+07 |      12.19%      |    33.51%     |
| 64  | 64  |  [2048, 1, 1, 64]  | False |  [[2048, 2, 64, 64]]   | bf16  |      54.01       |       54.09       |      54.19       |       22.97        | 2.68e+08 | 3.36e+07 |      11.3%       |    31.06%     |
| 64  | 64  |  [4096, 1, 1, 64]  | False |  [[4096, 2, 64, 64]]   | bf16  |      103.67      |      103.74       |      103.81      |       43.94        | 5.37e+08 | 6.71e+07 |      11.77%      |    32.37%     |
| 64  | 64  |   [1, 1, 1, 64]    | False |    [[1, 4, 64, 64]]    | bf16  |       4.42       |       4.44        |       4.46       |        2.02        | 2.62e+05 | 3.28e+04 |      0.13%       |     0.37%     |
| 64  | 64  |   [2, 1, 1, 64]    | False |    [[2, 4, 64, 64]]    | bf16  |       4.52       |       4.57        |       4.61       |        2.04        | 5.24e+05 | 6.55e+04 |      0.26%       |     0.72%     |
| 64  | 64  |   [4, 1, 1, 64]    | False |    [[4, 4, 64, 64]]    | bf16  |       4.51       |       4.54        |       4.57       |        2.08        | 1.05e+06 | 1.31e+05 |      0.53%       |     1.45%     |
| 64  | 64  |  [256, 1, 1, 64]   | False |   [[256, 4, 64, 64]]   | bf16  |      13.38       |       13.42       |      13.46       |        7.24        | 6.71e+07 | 8.39e+06 |      11.4%       |    31.35%     |
| 64  | 64  |  [512, 1, 1, 64]   | False |   [[512, 4, 64, 64]]   | bf16  |      24.97       |       25.1        |       25.2       |       12.49        | 1.34e+08 | 1.68e+07 |      12.22%      |    33.59%     |
| 64  | 64  |  [1024, 1, 1, 64]  | False |  [[1024, 4, 64, 64]]   | bf16  |      53.79       |       53.88       |      53.95       |       22.97        | 2.68e+08 | 3.36e+07 |      11.34%      |    31.19%     |
| 64  | 64  |  [2048, 1, 1, 64]  | False |  [[2048, 4, 64, 64]]   | bf16  |      102.47      |      102.56       |      102.65      |       43.94        | 5.37e+08 | 6.71e+07 |      11.91%      |    32.75%     |
| 64  | 64  |  [4096, 1, 1, 64]  | False |  [[4096, 4, 64, 64]]   | bf16  |      201.02      |      201.13       |      201.23      |       85.89        | 1.07e+09 | 1.34e+08 |      12.14%      |    33.38%     |
| 64  | 64  |   [1, 1, 1, 64]    | False |    [[1, 8, 64, 64]]    | bf16  |       4.47       |       4.52        |       4.59       |        2.04        | 5.24e+05 | 6.55e+04 |      0.27%       |     0.73%     |
| 64  | 64  |   [2, 1, 1, 64]    | False |    [[2, 8, 64, 64]]    | bf16  |       4.51       |       4.54        |       4.57       |        2.08        | 1.05e+06 | 1.31e+05 |      0.53%       |     1.45%     |
| 64  | 64  |   [4, 1, 1, 64]    | False |    [[4, 8, 64, 64]]    | bf16  |       4.55       |       4.57        |       4.6        |        2.16        | 2.10e+06 | 2.62e+05 |      1.05%       |     2.88%     |
| 64  | 64  |  [256, 1, 1, 64]   | False |   [[256, 8, 64, 64]]   | bf16  |      24.92       |       25.02       |      25.09       |       12.49        | 1.34e+08 | 1.68e+07 |      12.24%      |    33.66%     |
| 64  | 64  |  [512, 1, 1, 64]   | False |   [[512, 8, 64, 64]]   | bf16  |      53.77       |       53.85       |      53.91       |       22.97        | 2.68e+08 | 3.36e+07 |      11.35%      |     31.2%     |
| 64  | 64  |  [1024, 1, 1, 64]  | False |  [[1024, 8, 64, 64]]   | bf16  |      101.73      |      101.91       |      102.09      |       43.94        | 5.37e+08 | 6.71e+07 |      11.99%      |    32.98%     |
| 64  | 64  |  [2048, 1, 1, 64]  | False |  [[2048, 8, 64, 64]]   | bf16  |      198.74      |      198.84       |      198.93      |       85.89        | 1.07e+09 | 1.34e+08 |      12.28%      |    33.77%     |
| 64  | 64  |  [4096, 1, 1, 64]  | False |  [[4096, 8, 64, 64]]   | bf16  |      397.2       |      397.59       |      397.92      |       169.77       | 2.15e+09 | 2.68e+08 |      12.29%      |    33.79%     |
| 64  | 64  |   [1, 1, 1, 64]    | False |   [[1, 16, 64, 64]]    | bf16  |       4.51       |       4.54        |       4.56       |        2.08        | 1.05e+06 | 1.31e+05 |      0.53%       |     1.45%     |
| 64  | 64  |   [2, 1, 1, 64]    | False |   [[2, 16, 64, 64]]    | bf16  |       4.54       |       4.57        |       4.6        |        2.16        | 2.10e+06 | 2.62e+05 |      1.05%       |     2.89%     |
| 64  | 64  |   [4, 1, 1, 64]    | False |   [[4, 16, 64, 64]]    | bf16  |       4.54       |       4.59        |       4.64       |        2.33        | 4.19e+06 | 5.24e+05 |       2.1%       |     5.77%     |
| 64  | 64  |  [256, 1, 1, 64]   | False |  [[256, 16, 64, 64]]   | bf16  |      53.73       |       53.78       |      53.82       |       22.97        | 2.68e+08 | 3.36e+07 |      11.35%      |    31.23%     |
| 64  | 64  |  [512, 1, 1, 64]   | False |  [[512, 16, 64, 64]]   | bf16  |      101.64      |      101.76       |      101.89      |       43.94        | 5.37e+08 | 6.71e+07 |      12.0%       |    33.01%     |
| 64  | 64  |  [1024, 1, 1, 64]  | False |  [[1024, 16, 64, 64]]  | bf16  |      196.24      |      196.34       |      196.43      |       85.89        | 1.07e+09 | 1.34e+08 |      12.44%      |     34.2%     |
| 64  | 64  |  [2048, 1, 1, 64]  | False |  [[2048, 16, 64, 64]]  | bf16  |      389.93      |      389.98       |      390.05      |       169.77       | 2.15e+09 | 2.68e+08 |      12.52%      |    34.42%     |
| 64  | 64  |  [4096, 1, 1, 64]  | False |  [[4096, 16, 64, 64]]  | bf16  |      785.99      |      786.16       |      786.33      |       337.54       | 4.29e+09 | 5.37e+08 |      12.42%      |    34.15%     |
| 64  | 64  |   [1, 1, 1, 64]    | False |   [[1, 32, 64, 64]]    | bf16  |       4.51       |       4.56        |       4.62       |        2.16        | 2.10e+06 | 2.62e+05 |      1.06%       |     2.91%     |
| 64  | 64  |   [2, 1, 1, 64]    | False |   [[2, 32, 64, 64]]    | bf16  |       4.57       |       4.59        |       4.62       |        2.33        | 4.19e+06 | 5.24e+05 |      2.09%       |     5.74%     |
| 64  | 64  |   [4, 1, 1, 64]    | False |   [[4, 32, 64, 64]]    | bf16  |       4.82       |       4.86        |       4.89       |        2.66        | 8.39e+06 | 1.05e+06 |      3.96%       |    10.88%     |
| 64  | 64  |  [256, 1, 1, 64]   | False |  [[256, 32, 64, 64]]   | bf16  |      101.04      |      101.24       |      101.4       |       43.94        | 5.37e+08 | 6.71e+07 |      12.08%      |    33.21%     |
| 64  | 64  |  [512, 1, 1, 64]   | False |  [[512, 32, 64, 64]]   | bf16  |      195.18      |      195.36       |      195.51      |       85.89        | 1.07e+09 | 1.34e+08 |      12.5%       |    34.38%     |
| 64  | 64  |  [1024, 1, 1, 64]  | False |  [[1024, 32, 64, 64]]  | bf16  |      385.47      |      385.56       |      385.66      |       169.77       | 2.15e+09 | 2.68e+08 |      12.66%      |    34.82%     |
| 64  | 64  |  [2048, 1, 1, 64]  | False |  [[2048, 32, 64, 64]]  | bf16  |      771.68      |      772.52       |      773.37      |       337.54       | 4.29e+09 | 5.37e+08 |      12.65%      |    34.79%     |
| 64  | 64  |  [4096, 1, 1, 64]  | False |  [[4096, 32, 64, 64]]  | bf16  |     1562.35      |      1570.58      |     1578.75      |       673.09       | 8.59e+09 | 1.07e+09 |      12.5%       |    34.36%     |
|  1  | 128 |   [1, 1, 1, 128]   | False |    [[1, 2, 1, 128]]    | bf16  |       3.12       |       3.15        |       3.18       |        2.0         | 4.10e+03 | 5.12e+02 |       0.0%       |     0.01%     |
|  1  | 128 |   [2, 1, 1, 128]   | False |    [[2, 2, 1, 128]]    | bf16  |       3.18       |       3.19        |       3.21       |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.02%     |
|  1  | 128 |   [4, 1, 1, 128]   | False |    [[4, 2, 1, 128]]    | bf16  |       3.26       |       3.29        |       3.33       |        2.0         | 1.64e+04 | 2.05e+03 |      0.01%       |     0.03%     |
|  1  | 128 |  [256, 1, 1, 128]  | False |   [[256, 2, 1, 128]]   | bf16  |       3.76       |        3.8        |       3.86       |        2.08        | 1.05e+06 | 1.31e+05 |      0.63%       |     1.74%     |
|  1  | 128 |  [512, 1, 1, 128]  | False |   [[512, 2, 1, 128]]   | bf16  |       5.15       |       5.19        |       5.23       |        2.16        | 2.10e+06 | 2.62e+05 |      0.93%       |     2.55%     |
|  1  | 128 | [1024, 1, 1, 128]  | False |  [[1024, 2, 1, 128]]   | bf16  |       7.9        |       7.94        |       7.98       |        2.33        | 4.19e+06 | 5.24e+05 |      1.21%       |     3.32%     |
|  1  | 128 | [2048, 1, 1, 128]  | False |  [[2048, 2, 1, 128]]   | bf16  |      13.37       |       13.4        |      13.44       |        2.66        | 8.39e+06 | 1.05e+06 |      1.43%       |     3.92%     |
|  1  | 128 | [4096, 1, 1, 128]  | False |  [[4096, 2, 1, 128]]   | bf16  |      24.19       |       24.21       |      24.23       |        3.31        | 1.68e+07 | 2.10e+06 |      1.58%       |     4.33%     |
|  1  | 128 |   [1, 1, 1, 128]   | False |    [[1, 4, 1, 128]]    | bf16  |       3.13       |       3.17        |       3.22       |        2.0         | 8.19e+03 | 1.02e+03 |      0.01%       |     0.02%     |
|  1  | 128 |   [2, 1, 1, 128]   | False |    [[2, 4, 1, 128]]    | bf16  |       3.27       |       3.33        |       3.39       |        2.0         | 1.64e+04 | 2.05e+03 |      0.01%       |     0.03%     |
|  1  | 128 |   [4, 1, 1, 128]   | False |    [[4, 4, 1, 128]]    | bf16  |       3.26       |       3.28        |       3.31       |        2.0         | 3.28e+04 | 4.10e+03 |      0.02%       |     0.06%     |
|  1  | 128 |  [256, 1, 1, 128]  | False |   [[256, 4, 1, 128]]   | bf16  |       4.99       |        5.0        |       5.01       |        2.16        | 2.10e+06 | 2.62e+05 |      0.96%       |     2.63%     |
|  1  | 128 |  [512, 1, 1, 128]  | False |   [[512, 4, 1, 128]]   | bf16  |       7.73       |       7.74        |       7.75       |        2.33        | 4.19e+06 | 5.24e+05 |      1.23%       |     3.39%     |
|  1  | 128 | [1024, 1, 1, 128]  | False |  [[1024, 4, 1, 128]]   | bf16  |      13.36       |       13.39       |      13.42       |        2.66        | 8.39e+06 | 1.05e+06 |      1.43%       |     3.92%     |
|  1  | 128 | [2048, 1, 1, 128]  | False |  [[2048, 4, 1, 128]]   | bf16  |      24.28       |       24.31       |      24.35       |        3.31        | 1.68e+07 | 2.10e+06 |      1.57%       |     4.32%     |
|  1  | 128 | [4096, 1, 1, 128]  | False |  [[4096, 4, 1, 128]]   | bf16  |      45.91       |       45.98       |      46.05       |        4.62        | 3.36e+07 | 4.19e+06 |      1.66%       |     4.57%     |
|  1  | 128 |   [1, 1, 1, 128]   | False |    [[1, 8, 1, 128]]    | bf16  |       3.26       |       3.29        |       3.32       |        2.0         | 1.64e+04 | 2.05e+03 |      0.01%       |     0.03%     |
|  1  | 128 |   [2, 1, 1, 128]   | False |    [[2, 8, 1, 128]]    | bf16  |       3.28       |       3.32        |       3.37       |        2.0         | 3.28e+04 | 4.10e+03 |      0.02%       |     0.06%     |
|  1  | 128 |   [4, 1, 1, 128]   | False |    [[4, 8, 1, 128]]    | bf16  |       3.3        |       3.32        |       3.35       |        2.01        | 6.55e+04 | 8.19e+03 |      0.05%       |     0.12%     |
|  1  | 128 |  [256, 1, 1, 128]  | False |   [[256, 8, 1, 128]]   | bf16  |       7.9        |       7.95        |       7.99       |        2.33        | 4.19e+06 | 5.24e+05 |      1.21%       |     3.32%     |
|  1  | 128 |  [512, 1, 1, 128]  | False |   [[512, 8, 1, 128]]   | bf16  |      13.37       |       13.41       |      13.45       |        2.66        | 8.39e+06 | 1.05e+06 |      1.43%       |     3.92%     |
|  1  | 128 | [1024, 1, 1, 128]  | False |  [[1024, 8, 1, 128]]   | bf16  |      24.29       |       24.31       |      24.33       |        3.31        | 1.68e+07 | 2.10e+06 |      1.57%       |     4.32%     |
|  1  | 128 | [2048, 1, 1, 128]  | False |  [[2048, 8, 1, 128]]   | bf16  |      46.11       |       46.18       |      46.26       |        4.62        | 3.36e+07 | 4.19e+06 |      1.65%       |     4.55%     |
|  1  | 128 | [4096, 1, 1, 128]  | False |  [[4096, 8, 1, 128]]   | bf16  |       89.5       |       89.54       |      89.58       |        7.24        | 6.71e+07 | 8.39e+06 |       1.7%       |     4.69%     |
|  1  | 128 |   [1, 1, 1, 128]   | False |   [[1, 16, 1, 128]]    | bf16  |       3.48       |       3.51        |       3.53       |        2.0         | 3.28e+04 | 4.10e+03 |      0.02%       |     0.06%     |
|  1  | 128 |   [2, 1, 1, 128]   | False |   [[2, 16, 1, 128]]    | bf16  |       3.45       |       3.48        |       3.51       |        2.01        | 6.55e+04 | 8.19e+03 |      0.04%       |     0.12%     |
|  1  | 128 |   [4, 1, 1, 128]   | False |   [[4, 16, 1, 128]]    | bf16  |       3.5        |       3.52        |       3.54       |        2.01        | 1.31e+05 | 1.64e+04 |      0.09%       |     0.23%     |
|  1  | 128 |  [256, 1, 1, 128]  | False |  [[256, 16, 1, 128]]   | bf16  |       13.6       |       13.65       |       13.7       |        2.66        | 8.39e+06 | 1.05e+06 |       1.4%       |     3.86%     |
|  1  | 128 |  [512, 1, 1, 128]  | False |  [[512, 16, 1, 128]]   | bf16  |      24.48       |       24.52       |      24.56       |        3.31        | 1.68e+07 | 2.10e+06 |      1.56%       |     4.28%     |
|  1  | 128 | [1024, 1, 1, 128]  | False |  [[1024, 16, 1, 128]]  | bf16  |      46.17       |       46.23       |       46.3       |        4.62        | 3.36e+07 | 4.19e+06 |      1.65%       |     4.54%     |
|  1  | 128 | [2048, 1, 1, 128]  | False |  [[2048, 16, 1, 128]]  | bf16  |      89.54       |       89.59       |      89.64       |        7.24        | 6.71e+07 | 8.39e+06 |       1.7%       |     4.68%     |
|  1  | 128 | [4096, 1, 1, 128]  | False |  [[4096, 16, 1, 128]]  | bf16  |      176.66      |      176.72       |      176.79      |       12.49        | 1.34e+08 | 1.68e+07 |      1.73%       |     4.75%     |
|  1  | 128 |   [1, 1, 1, 128]   | False |   [[1, 32, 1, 128]]    | bf16  |       3.53       |       3.55        |       3.56       |        2.01        | 6.55e+04 | 8.19e+03 |      0.04%       |     0.12%     |
|  1  | 128 |   [2, 1, 1, 128]   | False |   [[2, 32, 1, 128]]    | bf16  |       3.56       |       3.58        |       3.6        |        2.01        | 1.31e+05 | 1.64e+04 |      0.08%       |     0.23%     |
|  1  | 128 |   [4, 1, 1, 128]   | False |   [[4, 32, 1, 128]]    | bf16  |       3.53       |       3.56        |       3.59       |        2.02        | 2.62e+05 | 3.28e+04 |      0.17%       |     0.46%     |
|  1  | 128 |  [256, 1, 1, 128]  | False |  [[256, 32, 1, 128]]   | bf16  |      24.51       |       24.55       |      24.59       |        3.31        | 1.68e+07 | 2.10e+06 |      1.56%       |     4.28%     |
|  1  | 128 |  [512, 1, 1, 128]  | False |  [[512, 32, 1, 128]]   | bf16  |      46.22       |       46.28       |      46.33       |        4.62        | 3.36e+07 | 4.19e+06 |      1.65%       |     4.54%     |
|  1  | 128 | [1024, 1, 1, 128]  | False |  [[1024, 32, 1, 128]]  | bf16  |      89.51       |       89.6        |      89.71       |        7.24        | 6.71e+07 | 8.39e+06 |       1.7%       |     4.69%     |
|  1  | 128 | [2048, 1, 1, 128]  | False |  [[2048, 32, 1, 128]]  | bf16  |      176.67      |      176.74       |      176.82      |       12.49        | 1.34e+08 | 1.68e+07 |      1.73%       |     4.75%     |
|  1  | 128 | [4096, 1, 1, 128]  | False |  [[4096, 32, 1, 128]]  | bf16  |      350.76      |      350.87       |      350.98      |       22.97        | 2.68e+08 | 3.36e+07 |      1.74%       |     4.78%     |
|  4  | 128 |   [1, 1, 1, 128]   | False |    [[1, 2, 4, 128]]    | bf16  |       3.56       |       3.59        |       3.62       |        2.0         | 1.64e+04 | 2.05e+03 |      0.01%       |     0.03%     |
|  4  | 128 |   [2, 1, 1, 128]   | False |    [[2, 2, 4, 128]]    | bf16  |       3.56       |        3.6        |       3.63       |        2.0         | 3.28e+04 | 4.10e+03 |      0.02%       |     0.06%     |
|  4  | 128 |   [4, 1, 1, 128]   | False |    [[4, 2, 4, 128]]    | bf16  |       3.61       |       3.64        |       3.67       |        2.01        | 6.55e+04 | 8.19e+03 |      0.04%       |     0.11%     |
|  4  | 128 |  [256, 1, 1, 128]  | False |   [[256, 2, 4, 128]]   | bf16  |       4.51       |       4.54        |       4.58       |        2.33        | 4.19e+06 | 5.24e+05 |      2.11%       |     5.81%     |
|  4  | 128 |  [512, 1, 1, 128]  | False |   [[512, 2, 4, 128]]   | bf16  |       6.28       |        6.3        |       6.32       |        2.66        | 8.39e+06 | 1.05e+06 |      3.04%       |     8.35%     |
|  4  | 128 | [1024, 1, 1, 128]  | False |  [[1024, 2, 4, 128]]   | bf16  |       9.94       |       9.98        |      10.03       |        3.31        | 1.68e+07 | 2.10e+06 |      3.84%       |    10.55%     |
|  4  | 128 | [2048, 1, 1, 128]  | False |  [[2048, 2, 4, 128]]   | bf16  |       17.2       |       17.22       |      17.24       |        4.62        | 3.36e+07 | 4.19e+06 |      4.43%       |    12.19%     |
|  4  | 128 | [4096, 1, 1, 128]  | False |  [[4096, 2, 4, 128]]   | bf16  |      31.71       |       31.76       |       31.8       |        7.24        | 6.71e+07 | 8.39e+06 |      4.81%       |    13.23%     |
|  4  | 128 |   [1, 1, 1, 128]   | False |    [[1, 4, 4, 128]]    | bf16  |       3.62       |       3.66        |       3.7        |        2.0         | 3.28e+04 | 4.10e+03 |      0.02%       |     0.06%     |
|  4  | 128 |   [2, 1, 1, 128]   | False |    [[2, 4, 4, 128]]    | bf16  |       3.65       |       3.68        |       3.72       |        2.01        | 6.55e+04 | 8.19e+03 |      0.04%       |     0.11%     |
|  4  | 128 |   [4, 1, 1, 128]   | False |    [[4, 4, 4, 128]]    | bf16  |       3.65       |       3.71        |       3.78       |        2.01        | 1.31e+05 | 1.64e+04 |      0.08%       |     0.22%     |
|  4  | 128 |  [256, 1, 1, 128]  | False |   [[256, 4, 4, 128]]   | bf16  |       6.22       |       6.28        |       6.32       |        2.66        | 8.39e+06 | 1.05e+06 |      3.07%       |     8.43%     |
|  4  | 128 |  [512, 1, 1, 128]  | False |   [[512, 4, 4, 128]]   | bf16  |       9.96       |       9.99        |      10.02       |        3.31        | 1.68e+07 | 2.10e+06 |      3.83%       |    10.53%     |
|  4  | 128 | [1024, 1, 1, 128]  | False |  [[1024, 4, 4, 128]]   | bf16  |      17.18       |       17.21       |      17.24       |        4.62        | 3.36e+07 | 4.19e+06 |      4.44%       |    12.21%     |
|  4  | 128 | [2048, 1, 1, 128]  | False |  [[2048, 4, 4, 128]]   | bf16  |      31.69       |       31.76       |      31.82       |        7.24        | 6.71e+07 | 8.39e+06 |      4.81%       |    13.24%     |
|  4  | 128 | [4096, 1, 1, 128]  | False |  [[4096, 4, 4, 128]]   | bf16  |      61.39       |       61.45       |      61.52       |       12.49        | 1.34e+08 | 1.68e+07 |      4.97%       |    13.66%     |
|  4  | 128 |   [1, 1, 1, 128]   | False |    [[1, 8, 4, 128]]    | bf16  |       3.66       |       3.68        |       3.71       |        2.01        | 6.55e+04 | 8.19e+03 |      0.04%       |     0.11%     |
|  4  | 128 |   [2, 1, 1, 128]   | False |    [[2, 8, 4, 128]]    | bf16  |       3.67       |       3.71        |       3.76       |        2.01        | 1.31e+05 | 1.64e+04 |      0.08%       |     0.22%     |
|  4  | 128 |   [4, 1, 1, 128]   | False |    [[4, 8, 4, 128]]    | bf16  |       3.67       |       3.69        |       3.71       |        2.02        | 2.62e+05 | 3.28e+04 |      0.16%       |     0.45%     |
|  4  | 128 |  [256, 1, 1, 128]  | False |   [[256, 8, 4, 128]]   | bf16  |       9.96       |       10.0        |      10.04       |        3.31        | 1.68e+07 | 2.10e+06 |      3.83%       |    10.53%     |
|  4  | 128 |  [512, 1, 1, 128]  | False |   [[512, 8, 4, 128]]   | bf16  |       17.2       |       17.24       |      17.29       |        4.62        | 3.36e+07 | 4.19e+06 |      4.43%       |    12.19%     |
|  4  | 128 | [1024, 1, 1, 128]  | False |  [[1024, 8, 4, 128]]   | bf16  |      31.73       |       31.79       |      31.85       |        7.24        | 6.71e+07 | 8.39e+06 |      4.81%       |    13.22%     |
|  4  | 128 | [2048, 1, 1, 128]  | False |  [[2048, 8, 4, 128]]   | bf16  |       61.3       |       61.38       |      61.46       |       12.49        | 1.34e+08 | 1.68e+07 |      4.98%       |    13.68%     |
|  4  | 128 | [4096, 1, 1, 128]  | False |  [[4096, 8, 4, 128]]   | bf16  |      120.68      |      120.75       |      120.81      |       22.97        | 2.68e+08 | 3.36e+07 |      5.06%       |     13.9%     |
|  4  | 128 |   [1, 1, 1, 128]   | False |   [[1, 16, 4, 128]]    | bf16  |       3.66       |        3.7        |       3.75       |        2.01        | 1.31e+05 | 1.64e+04 |      0.08%       |     0.22%     |
|  4  | 128 |   [2, 1, 1, 128]   | False |   [[2, 16, 4, 128]]    | bf16  |       3.68       |        3.7        |       3.73       |        2.02        | 2.62e+05 | 3.28e+04 |      0.16%       |     0.45%     |
|  4  | 128 |   [4, 1, 1, 128]   | False |   [[4, 16, 4, 128]]    | bf16  |       3.7        |       3.73        |       3.76       |        2.04        | 5.24e+05 | 6.55e+04 |      0.32%       |     0.89%     |
|  4  | 128 |  [256, 1, 1, 128]  | False |  [[256, 16, 4, 128]]   | bf16  |      17.22       |       17.27       |      17.32       |        4.62        | 3.36e+07 | 4.19e+06 |      4.43%       |    12.18%     |
|  4  | 128 |  [512, 1, 1, 128]  | False |  [[512, 16, 4, 128]]   | bf16  |      31.81       |       31.84       |      31.88       |        7.24        | 6.71e+07 | 8.39e+06 |      4.79%       |    13.19%     |
|  4  | 128 | [1024, 1, 1, 128]  | False |  [[1024, 16, 4, 128]]  | bf16  |      61.36       |       61.4        |      61.43       |       12.49        | 1.34e+08 | 1.68e+07 |      4.97%       |    13.67%     |
|  4  | 128 | [2048, 1, 1, 128]  | False |  [[2048, 16, 4, 128]]  | bf16  |      120.7       |      120.86       |      120.98      |       22.97        | 2.68e+08 | 3.36e+07 |      5.05%       |     13.9%     |
|  4  | 128 | [4096, 1, 1, 128]  | False |  [[4096, 16, 4, 128]]  | bf16  |      237.6       |      237.69       |      237.77      |       43.94        | 5.37e+08 | 6.71e+07 |      5.14%       |    14.12%     |
|  4  | 128 |   [1, 1, 1, 128]   | False |   [[1, 32, 4, 128]]    | bf16  |       3.68       |       3.71        |       3.75       |        2.02        | 2.62e+05 | 3.28e+04 |      0.16%       |     0.45%     |
|  4  | 128 |   [2, 1, 1, 128]   | False |   [[2, 32, 4, 128]]    | bf16  |       3.66       |        3.7        |       3.75       |        2.04        | 5.24e+05 | 6.55e+04 |      0.33%       |     0.9%      |
|  4  | 128 |   [4, 1, 1, 128]   | False |   [[4, 32, 4, 128]]    | bf16  |       3.79       |       3.81        |       3.84       |        2.08        | 1.05e+06 | 1.31e+05 |      0.63%       |     1.73%     |
|  4  | 128 |  [256, 1, 1, 128]  | False |  [[256, 32, 4, 128]]   | bf16  |      31.82       |       31.87       |      31.92       |        7.24        | 6.71e+07 | 8.39e+06 |      4.79%       |    13.18%     |
|  4  | 128 |  [512, 1, 1, 128]  | False |  [[512, 32, 4, 128]]   | bf16  |      61.38       |       61.41       |      61.45       |       12.49        | 1.34e+08 | 1.68e+07 |      4.97%       |    13.67%     |
|  4  | 128 | [1024, 1, 1, 128]  | False |  [[1024, 32, 4, 128]]  | bf16  |      120.41      |      120.47       |      120.53      |       22.97        | 2.68e+08 | 3.36e+07 |      5.07%       |    13.93%     |
|  4  | 128 | [2048, 1, 1, 128]  | False |  [[2048, 32, 4, 128]]  | bf16  |      237.25      |      237.34       |      237.42      |       43.94        | 5.37e+08 | 6.71e+07 |      5.14%       |    14.14%     |
|  4  | 128 | [4096, 1, 1, 128]  | False |  [[4096, 32, 4, 128]]  | bf16  |      471.51      |      471.59       |      471.68      |       85.89        | 1.07e+09 | 1.34e+08 |      5.18%       |    14.23%     |
